song_no,title,artist,lyrics,score
9613173,목요일 밤 (Feat. 빈지노),어반자카파,"평범한 목요일 밤
널 데려 갈게 어디든
일주일 중에 네가
제일 지쳐 있을 오늘
Wanna drive
If you don’t mind
둘이서 갈래 어디든
밤을 가득 채울
너와 나 그 곳을 향해 향해
Wherever you want
이리 저리 치이다
정해진 모든 걸 해내도 
하나도 웃음 안 나고
또 올 내일이 두렵고 
밤은 좀 남았는데
어떻게 써야할지 모르고
너와 함께 밤공기를
느끼고 파  
지금 데리러 갈게
집에 가지 말고 있어줘
baby I’m on my way 
Maybe I’ll be there by 8 
왜 너가 차빌 내야해
좋은 음악이 있는
오빠 차가 있잖아
물론 내일 일찍
일 나가야해 
이런 실랑이 할 시간에
조금이라도 널 봐야해 난
호흡이 딸리는 목요일 밤
널 생각하면서 달려가 난
평범한 목요일 밤
널 데려 갈게 어디든 
일주일 중에 네가 제일
지쳐 있을 오늘 
Wanna drive
If you don’t mind
둘이서 갈래 어디든 
밤을 가득 채울 너와 나
그 곳을 향해 향해
Wherever you want 
어디든 데려다 줄게
건반처럼 가로등을
가로지르며
너의 하룰 들으며
그랬어 그러면서
너를 괴롭혔던
바깥 세상의
밤 공기를 밀며 
창 밖에 내던진 음악처럼
한강엔 별과 달이 시간과
똑같이 흐르고 있어
우린 느낄 수 있어 둘이서
앞으로 더 많은 목요일에
도착할 거란 걸
평범한 목요일 밤
널 데려갈게 어디든 
Wherever you want
어디가 됐건
Whatever you want
그 무엇이 됐건
Let’s go Let’s go
Wanna drive
If you don’t mind
둘이서 갈래 어디든 
Wherever you want
Wherever we want 
Wherever I want 
Wherever you want
we’re going to yo
바람을 더 느끼게
창문을 더 활짝 열어줘
아무 말 필요 없어
그냥 나를 믿어
Give it up Baby
Wanna drive
If you don’t mind
둘이서 갈래 어디든 
밤을 가득 채울
너와 나 그 곳을 향해 향해
Wherever you want 
Wherever you want
Wherever we want 
Wherever I want
Wherever you want
we’re going to yo
Wherever you want
Wherever we want 
Wherever I want
Wherever you want
we’re going to yo","[0.143881313223509, 0.15517703662182608, 0.1086658298100571, 0.0691921423721812, 0.054942505905640905, 0.46814117206678574]"
37980894,스물,BOYNEXTDOOR,"When I was younger, I was foolish
금메달이 쉬워 보였던 어린 아이
못난 꼬라지 싸가지
2-0 나인 덤
서른의 난 그땐
Oh 웃고 있을지
Ready to be twenty?
I don't think so
But 스물은 보낸 지 오래고
내 동갑내기 친구들은
대학, 재수, 취업 얘기들로만 가득하고
어릴 적 내겐 컸던 놀이터
돌아보면 별것도 아니고
어머니 그 흔한 잔소리도
그리워져 가
Ah 나는 아픈데 괴롭기만 한데
다들 왜 제일 좋을 때라는지
쌀알만 하던 내가 겨우
달걀만 해진 것 뿐인데 oh
When I was younger, I was foolish
금메달이 쉬워 보였던 어린 아이
못난 꼬라지 싸가지
2-0 나인 덤
서른의 난 그땐
Oh 웃고 있을지
사는 게 거기서 거기 모두 다 똑같지 뭐
나이도 어린 놈이 알긴 대체 뭘 안다고
누군 클 만큼 컸대 누군 내 나이가 너무 부럽대
꿈만 꾸기 바빴던 초등학교
이리저리 치이다 갔던 고등학교
이제 막 접어든 나의 스무살도
청춘이라 투덜대
Ah 나는 아픈데 괴롭기만 한데
다들 왜 제일 좋을 때라는지
쌀알만 하던 내가 겨우
달걀만 해진 것 뿐인데 oh
When I was younger, I was foolish
금메달이 쉬워 보였던 어린 아이
못난 꼬라지 싸가지
2-0 나인 덤
서른의 난 그땐
Oh 웃고 있을지
My youth is free
어쩌라구요
My youth is free
어쩌겠어요
정답은 들리지 않아
Ugly twenty (Ya ya hey)
싸가지 twenty (Ya ya ay)
Glory twenty (Ya ya hey)
(Da la da da da ay)","[0.5151825668318757, 0.17750599919032647, 0.07092506971742044, 0.13083783015785594, 0.09628152906422305, 0.009267005038298411]"
485716,정말 사랑했을까,브라운 아이드 소울,"좋았나봐 널 많이 아꼈나봐
다시 못견디게 아픈걸 보니
가슴에서 자꾸만 열이 나고
널 떠올릴때마다 그리움이 흘러
숨겨봐도 그게 잘 안되나봐
이별 앓고있는 날 다 아는걸
씩씩한척 강한척 하는 내가
웃는 눈빛마저도 우는것 
같아 보인대
우리 정말 사랑하긴 했을까
느낄 수가 없잖아
작고 좁은 나의 세상속에 
살던 넌 
행복하긴 했을까
우리 닮은 지난 추억이 
초라한 내 앞이라 더 눈부셔
너 있는 곳 너무 멀어 
다가갈 수 없어
헤어져도 보내지 못하나봐
니가 돌아와줄 것만 같아서
시간가면 잊을수 있을꺼란 
굳은 다짐해봐도 
매일 널 찾아 헤매는데
우리 정말 사랑하긴 했을까
믿을 수가 없잖아
좋은 사람으로 니 가슴에 내 모습 
남긴 했을까
니가 곁에 없는 나보다 
내가 없는 니가 더 두려워
나를 지우고 쉽게 또 사랑 할까봐
지키지 못할 약속들 
그땐 왜 그렇게 많이 했는지
아직도 너를 위해 난 주고 
싶은게 많은데
우리 정말 사랑하긴 했을까
느낄 수가 없잖아
작고 좁은 나의 세상속에 살던 넌 
행복하긴 했을까
니가 곁에 없는 나보다 
내가 없는 니가 더 두려워
니 사랑이 마지막이 될까봐","[0.06030619576576931, 0.47146129216198035, 0.1408720758932905, 0.15160455410963097, 0.17393659561072072, 0.0018192864586081268]"
7881505,No Make Up,Zion.T,"진하게 화장을 하고
예쁘게 머리를 하고
오늘도 집을 나서는 넌 예뻐
높은 구두를 신고
짧은 치마를 입고 있는 너
너무나 아름다워 but
넌 모를 거야
자다가 일어나 살짝 부은 얼굴이
얼마나 예쁜지
넌 모를 거야
자기 전 세수한 니 모습이
얼마나 예쁜지
자꾸 거울 보지 마
몸무게 신경 쓰지 마
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너
빨간색 립스틱보다
투명한 립밤이 좋아
저 하늘 구름보다 자연스러워
어제도 힘들었는지
너무 지쳐 보여 너
이리 와서 내 품에 안겨 baby
넌 모를 거야
아이라인 없이 웃는
너의 예쁜 눈 웃음을
넌 모를 거야
메이크업 베이스 지우면
빛나는 우윳빛 피부
자꾸 거울 보지 마
몸무게 신경 쓰지 마
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너
아무리 얘기해도
넌 모르겠다고 하지만
바보 같아
오늘 내일 다음 날도
매일 말해주고파
예쁜 얼굴
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너","[0.38427153731864927, 0.2552121438342581, 0.026631403329433537, 0.10866161180743798, 0.14730938911898667, 0.0779139145912344]"
32939152,MOVIE,JUNNY (주니),"What if it’s all just pretend
만약 서프라이즈 하듯 날 놀래키려는
계획이라면
이런 모든 상황이 설명이 돼
Why don't you trust
your own senses maybe
그럴 수밖에
모든 게 너무도 영화 같잖아
티켓을 끊지도 않았는데
what a wonderful scene
I hope it lasts forever
our running time is 9-5
매일같이 틀어줘 하나도 안 질리니까
oh suddenly my life has turned
around like a movie
it was once all black and white
but 이젠 네 미소가
무슨 색인지 알겠어
so won't you smile
I'm shooting a movie
이 전부가 정말 준비된 세트장이
아니라면 어떻게
how can a picture perfect
scene be born
너와 눈을 맞춘 장면은 climax
만약 음악만 흘러나온다면
no BGM
카메라만 없을 뿐 너와 난
분명히 original leading roles
티켓을 끊지도 않았는데
what a wonderful scene
I wish that it would last forever
our running time is 9-5
매일같이 틀어줘 하나도 안 질리니까
oh suddenly my life has turned
around like movie
it was once all black and white
but 이젠 네 미소가
무슨 색인지 알겠어
so won't you smile
i'm shooting a movie
Well I’m camera shy
부끄럼도 많은 바보 같은 내가
I wonder how we've come this far
our running time is 9-5
우린 마치 영화 속의
주인공 같으니까 ah
oh suddenly our life has turned
around like movie
it was once all black and white
왜 사람들은 사랑을 빨갛다고
말하는지 이제 알겠어
We’re shooting a movie","[0.10094959238295546, 0.12990669317055886, 0.09840563610424867, 0.0847583963578615, 0.09328569318350766, 0.49269398880086784]"
37426262,By Your Side,Crush,"all around you
이대로 시간이 멈췄으면 해 
close to my heart
think about you 
어두운 밤 속에 홀로 있을때
light me up like the stars
do you know how i'm feeling?
what you mean to me
i'll lend you my shoulders to lean on 
promise i'm gonna be there
as long as you need
yes i'll do anything for you
you light up my life
with your smile 
so tell me you want me
when you get lonely
remember to call me every time 
cause you are the only
exception i find
and no matter where you are
always be by your side 
all about you
내 머릿속에 가득한 melodies
never stop oh
너에게 닿길 바래
i'll sing it for you till the end
if you stay next to me
you know how i'm feeling?
what you mean to me
i'll lend you my shoulders to lean on 
promise i'm gonna be there
as long as you need
just to see your smile
so tell me you want me
when you get lonely
remember to call me every time 
cause you are the only
exception i find
and no matter where you are 
always be by your side nah
always be by your side nah
always be by your side 
언제나 널 안아줄게 
there's nobody else besides you 
내 마음을 알게 될거야 
hope you feel my love 
so tell me you want me
when you get lonely
remember to call me every time 
cause you are the only
exception i find
and no matter where you are
always be by your side nah
always be by your side nah
always be by your side","[0.2653973268056333, 0.18176966431521144, 0.06917108778680234, 0.08692785197606194, 0.09746007847136112, 0.2992739906449298]"
34518500,Polaroid Love,엔하이픈 (ENHYPEN),"It’s like a polaroid love
사랑, 촌스런 그 감정
근데 내 가슴이 뛰어
왜 나 이래 나 
 
왜 사랑에 목매는 건지
어차피 뻔한 감정이잖아
분명 다 안다 믿었지
알고도 빠진 함정인가 봐
 
나도 모르게 When you call my name
가슴 아프게 나의 심장이 쿵쿵
 
It’s like a polaroid love
사랑, 촌스런 그 감정
근데 내 가슴이 뛰어
왜 나 이래 나 
It’s like a polaroid love
내 뜻대로 되지 않아
흔한 filter조차 없어
But I love that vibe
(yeah yeah yeah yeah)
 
널 향한 내 맘을 여기
보정 없이 새기는 거야
점점 또렷해져 가지
이 맘은 세상 단 한 장 뿐이야
 
나도 모르게 When you call my name
가슴 아프게 나의 심장이 쿵쿵
 
It’s like a polaroid love
사랑, 촌스런 그 감정
근데 내 가슴이 뛰어
왜 나 이래 나 
 
It’s like a polaroid love
내 뜻대로 되지 않아
흔한 filter조차 없어
But I love that vibe
(yeah yeah yeah yeah)
Polaroid Love
촌스런 그 감정
Polaroid Love
I love that vibe
나도 모르게 When you call my name
가슴 아프게 나의 심장이 쿵쿵
 
It’s like a polaroid love
사랑, 촌스런 그 감정
근데 내 가슴이 뛰어
왜 나 이래 나 
 
It’s like a polaroid love
내 뜻대로 되지 않아
흔한 filter조차 없어
But I love that vibe
(yeah yeah yeah yeah)","[0.20884602466417446, 0.22295470898843944, 0.09139649878851357, 0.12450317817256903, 0.13209722652926595, 0.22020236285703754]"
31346009,삐삐,아이유,"Hi there
인사해 호들갑 없이
시작해요 서론 없이
스킨십은 사양할게요
back off back off
이대로 좋아요
balance balance
It's me 나예요 다를 거 없이
요즘엔 뭔가요 내 가십
탐색하는 불빛
scanner scanner
오늘은 몇 점인가요
jealous jealous
쟤는 대체 왜 저런 옷을 좋아한담
기분을 알 수 없는 저 표정은 뭐람
태가 달라진 건
아마 스트레스 때문인가
걱정이야 쟤도 참
Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지
it's ma ma ma mine
Please keep the la la la line
Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해
cause we don't know know know know
Comma we don't owe owe owe owe
anything
I don't care
당신의 비밀이 뭔지
저마다의 사정 역시
정중히 사양할게요
not my business
이대로 좋아요
talk talkless
Still me 또예요
놀랄 거 없이
I'm sure you're gonna say
my gosh
바빠지는 눈빛
checki cheking
매일 틀린 그림 찾기
hash tagging
꼿꼿하게 걷다가 삐끗 넘어질라
다들 수군대는 걸 자긴 아나 몰라
요새 말이 많은 걔랑 어울린다나
문제야 쟤도 참
Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지
it's ma ma ma mine
Please keep the la la la line
Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해
cause we don't know know know know
Comma we don't owe owe owe owe
anything
편하게 하지 뭐
어 거기 너 내 말 알아 들어 어
I don't believe it
에이 아직 모를 걸
내 말 틀려 또 나만 나뻐 어
I don't believe it
깜빡이 켜 교양이 없어 너
knock knock knock
Enough 더 상대 안 해
block block block block block
잘 모르겠으면
이젠 좀 외워 babe
Repeat repeat
참 쉽지 right
Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지
it's ma ma ma mine
Please keep the la la la line
Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해
cause we don't know know know know
Comma we don't owe owe owe owe
anything","[0.5325836901612057, 0.06688901885732802, 0.07784190288084253, 0.07364373077940176, 0.10445733797196112, 0.1445843193492609]"
36472351,한강에서 (Feat. BIG Naughty),폴킴,"기억나 이 자리에서
널 바라보고 있었는데
한 발짝 옆에선 네가
날 바라보는 게 믿기지 않아
닿을 듯 말 듯 한
이 거리 이 느낌
심장은 터질듯해
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
한강에서
널 기다릴게
한강에서
오늘을 기억할게
한강에서
난 한강갱
너는 폴킴
취향은 물길처럼 갈리지만
굳이 티 안 낼게
어차피 지금 네 목소리 밖에는
난 안 들리니까
잠실보다 잠원이 더 좋지만
잠이 많은 네 침실에서 가까우니까
난 걷는 걸 별로 좋아하진 않지만
네가 좋다는데 뭐 어찌합니까
닿을 듯 말 듯 한
이 거리 이 느낌
심장은 터질듯해
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
널 기다리는 하루는
그리움으로 물드니깐 오 나
너에게로 스며드는 걸
봄이 다시 온 것만 같아
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
한강에서
언제까지 나와
널 기다릴게
한강에서
어제 아니
오늘을 기억할게","[0.06446173867944066, 0.38491468530480877, 0.06040402472088293, 0.1470534902140699, 0.06838384622760589, 0.2747822148531918]"
30707718,RIDE (Feat. THAMA),SOLE (쏠),"어제부터 오늘까지 난 피곤해
아직도 잠이 덜 깼어
음악을 틀고 난 휴대폰을 켜지
날씨를 확인하고 창문을 열어
나 지금 아주 easy해 yeah
친구들은 뭘 하고 있는지
연락을 해볼까
Oh 나가봐도 maybe 난 혼자인데
전화가 울리네
어디야 girl let's ride a bike
come on
날씨 좋은데 한강으로 모여
빼는 애들은 도대체 뭐야
Come and ride come and ride
come and ride yeah
어디야 girl let's ride a bike
come on
날씨 좋은데 한강으로 모여
빼는 애들은 도대체 뭐야
Come and ride come and ride
come and ride yeah
Let’s ride come and ride
come and ride
Let’s ride come and ride
come and ride
지금도 이 시간까지 나 고민해
요즘엔 뭐가 좋을지
매일 복잡하고 좀 지루하긴 해도 Oh
행복이 뭐 별거 있어 라고 해도
아직은 뭔가 부족해 Yeah
친구들은 뭘 하고 있는지
연락을 해볼까
Oh 오늘도 난 maybe 또 혼자인데
전화가 울리네
어디야 girl let's ride a bike
come on
날씨 좋은데 한강으로 모여
빼는 애들은 도대체 뭐야
Come and ride come and ride
come and ride yeah
어디야 girl let's ride a bike
come on
날씨 좋은데 한강으로 모여
빼는 애들은 도대체 뭐야
Come and ride come and ride
come and ride yeah
Oh 난 생각해봐도 너와 다른 가봐
I just wanna lay all day
Oh 난 아무래도 lookin’ for some
better day No No No
Because I’m lonely
I don't want some fun
더 이상은 해가 뜨는 날도
바람이 불어 시원해졌대도
Still I belong here but your
wanna vibe with me now
Baby won't you come
하고 싶은 대로 다 하게 해줄게
원한다면 어디든 데려다 줄게 Oh
I'm on my way to you now
Oh let’s ride come and ride
come and ride
All I want is just to vibe
with you now
Let’s ride come and ride
come and ride
Let’s ride come and ride
come and ride
Let’s ride come and ride
come and ride","[0.34455580169418365, 0.11357179174763828, 0.19834548491637322, 0.08008675602368882, 0.09077225110102548, 0.17266791451709057]"
